User,Tweet,Date
InfoMigrants,"The European Court of Justice (ECJ) has ruled that Hungary's asylum process is partly in violation of EU law. The ruling said Hungary's asylum system is designed to limit access to the case files for certain applicants as well as for their legal council.

https://t.co/kvGG7NESq9",2022-09-23 15:25:00+00:00
InfoMigrants,"📷 These Bangladeshi migrants hosted in a small center in Caltagirone, Sicily, told InfoMigrants that before reaching Italy they were kidnapped for ransom in Libya by Bangladeshi smugglers. They paid the ransom to save their lives, they said. 

Photos: Emma Wallis, @arafatul https://t.co/JNXrPQNiAI",2022-09-23 15:00:04+00:00
InfoMigrants,"Update: The confirmed death toll has risen to 73, according to information cited by news agency dpa on Friday afternoon. 20 people were rescued and are being treated in hospital in Tartus , Syria.",2022-09-23 14:12:06+00:00
InfoMigrants,"Bulgaria's coast guard has reportedly rescued 38 migrants trying to reach Romania from the Black Sea. According to the interior ministry, this is the first such incident recorded in the region since 2014.

https://t.co/UKl7NBhFQH",2022-09-23 13:51:00+00:00
InfoMigrants,📷 A refugee from Iran cut her hair and bared her breasts in front of the Iranian consulate in Munich in a protest responding to the death of #MahsaAmini who died in police custody last Friday. The protesters demanded respect for women in Iran and an end to the repressive regime. https://t.co/sFTeerwxxj,2022-09-23 12:50:00+00:00
InfoMigrants,"Some facts about yesterday's shipwreck off Syria: 

➡️ At least 61 people likely drowned 
➡️ 19 were rescued 
➡️ the boat was carrying more than 100 people (mostly from 🇱🇧 and 🇸🇾)
➡️ the boat departed from Lebanon
➡️ dozens remain missing

https://t.co/u7lAYfUwM6",2022-09-23 11:44:00+00:00
InfoMigrants,"The UN Refugee Agency UNHCR and UNICEF have reported that about 234,000 Ukrainian refugees were able to use protection and support services provided by 36 ""Blue Dot"" hubs across seven countries.

https://t.co/Bu7uwD6cSS",2022-09-23 10:44:00+00:00
InfoMigrants,"Two migrant workers died in the night between Tuesday and Wednesday of carbon monoxide inhalation near Como, northern Italy, the latest in a long spate of workplace accident deaths in Italy. 

The tragedy sparked a fresh controversy on workplace safety .

https://t.co/w3Oj5TfoMz",2022-09-23 08:59:26+00:00
InfoMigrants,"A dozen migrant aid organizations have taken legal action to challenge a ban against food distribution to migrants in Calais. 
https://t.co/AszWfv371u",2022-09-23 07:26:00+00:00
InfoMigrants,"The new guidelines assert that countries must allow people fleeing Somalia to seek safety, and that their refugee claims be assessed according to international law. 
https://t.co/cjZXugalrV",2022-09-23 06:36:00+00:00
InfoMigrants,"30,000+ migrants have reportedly crossed the Channel to England in small boats so far this year. 

That's more than in all of 2021. 
https://t.co/nNCNWpMk51",2022-09-22 15:42:41+00:00
InfoMigrants,"The #OpenArmsUno started disembarking 402 rescued migrants and refugees in Messina, southern Italy, today. 

Also on board the ship was the body of a young Eritrean migrant allegedly killed by a smuggler.
https://t.co/V4VJYDTQZ7",2022-09-22 14:54:58+00:00
InfoMigrants,"193 people of sub-Saharan origin arrived on the Canary Islands between Tuesday evening and Wednesday morning, according to Spain's maritime rescue service.

At least one boat reportedly made it ashore without help.
https://t.co/6UJvyD3MK5",2022-09-22 13:39:25+00:00
InfoMigrants,"@andrew_cutting @coe You are absolutely right, thank you for pointing this out. Apologies for getting this wrong (yikes!) We've corrected the two articles.",2022-09-22 12:59:29+00:00
InfoMigrants,"103 people who boarded a train to Italy after leaving two asylum-seeker centers in Slovenia will face proceedings for trying to illegally cross the border, according to local police. 
https://t.co/Y2eoxH0pc3",2022-09-22 12:03:00+00:00
InfoMigrants,"📷 Migrants aboard the #OpenArmsUno rescue ship celebrated the announcement that they would be allowed to disembark in southern Italy yesterday. 

This morning, the ship – carrying roughly 400 rescued people – landed in the port of Messina. https://t.co/kW6pyosSyD",2022-09-22 10:57:00+00:00
InfoMigrants,"RT @soshumanity_en: 🔴Breaking: The 398 people rescued by the crew of #Humanity1, incl. 178 minors, can disembark from our rescue ship in th…",2022-09-22 10:17:38+00:00
InfoMigrants,"An Italian journalist has appealed to the European Court of Human Rights to learn how Italian and EU public funds are used by the Libyan forces that intercept migrants. 

Italy's interior ministry and highest administrative court had rejected her request. 
https://t.co/T4bJTdw9cd",2022-09-22 10:14:36+00:00
InfoMigrants,"Poland's solidarity with refugees from Ukraine moved the world. 

Refugees from elsewhere entering from Belarus, however, get a very different reception. Activists and volunteers help where they can.
https://t.co/DIbACUIjRo",2022-09-22 08:28:14+00:00
InfoMigrants,"The German state of Berlin will take in 300 Syrians who are currently living in refugee camps in Lebanon in 2023.

They will be selected in cooperation with the UN refugee agency UNHCR. 
https://t.co/5tK0yC87Xf",2022-09-22 07:01:00+00:00
InfoMigrants,"Germany's office for refugees BAMF is in the process of implementing new criteria for asylum decisions for queer people, which are to apply from October. 

Notably, the much criticized ""behavioural prognosis"" is to be scrapped.
https://t.co/mbb3Xh5x1X",2022-09-21 16:45:00+00:00
InfoMigrants,"Germany's interior minister has voiced concern about a significant increase in the number of refugees coming to Germany via the so-called Balkan route.

All 16 German states have reportedly exhausted their regular accommodation capacities.
https://t.co/NbSWfgTn3I",2022-09-21 15:35:22+00:00
InfoMigrants,"More than 300 people were rescued from the sea west of Cyprus. 

The migrants, who were headed for Italy, will be taken to Istanbul. 
https://t.co/iBNyDi5uIa",2022-09-21 14:22:00+00:00
InfoMigrants,"Greece is turning the Aegean Sea into a ""refugee graveyard"" by ""sinking the boats of innocents,"" Turkish President Recep Tayyip Erdogan told the UN General Assembly in New York on Tuesday.
https://t.co/OI592EKzrm",2022-09-21 13:21:00+00:00
InfoMigrants,"📷 A group of migrants arrived in Dungeness, England, this morning, after they were rescued from a small boat in the English Channel by a crew of the Royal National Lifeboat Institution.

So far this year, ~29,000 people have crossed the sea from France, more than in all of 2021. https://t.co/JUfMNyR5rB",2022-09-21 12:38:18+00:00
InfoMigrants,"When highly skilled workers move from developing countries to richer ones, this is usually seen as a negative trend. 

But experts and expats say that it's more nuanced and complex than that – the benefits of voluntary migration go far beyond remittances.
https://t.co/E5Mx867UMm",2022-09-21 10:32:00+00:00
InfoMigrants,"A new report analyzing the deportation of 130 people from Switzerland found that officials acted ""generally professional and respectful"" but there were also 
""degrading and inhumane"" incidents.

One pregnant woman ""had to breastfeed while handcuffed.""
https://t.co/Wmst9xvzVk",2022-09-21 09:37:54+00:00
InfoMigrants,"The #Humanity is currently headed towards Taranto in southeastern Italy. They are currently expected to land on Thursday. The ship has 398 rescued migrants and refugees on board following a series of rescue operations, the 1st of which was 2+ weeks ago on September 6. https://t.co/nHwfZPq3rH",2022-09-21 08:31:28+00:00
InfoMigrants,"A Syrian man living in Malta has been charged with human trafficking for allegedly coordinating a migrant boat's arrival into the country. 

Police said that further arrests in connection with the case should not be excluded.

https://t.co/oncEMIZrek",2022-09-20 15:11:00+00:00
InfoMigrants,"The Aegean Boat Report charity claims that Greek coast guards have pushed back 35 migrants in a rubber boat off the island of Rhodes. 

A video posted by the NGO allegedly shows masked men redirecting the boat as people can be heard shouting in distress.

https://t.co/xRJo8hAsvn",2022-09-20 14:19:00+00:00
InfoMigrants,"League party leader Matteo Salvini told reporters that if he were to return to the government following elections in Italy on September 25, he will introduce a ""territorial waters entry ban"" to be applied to NGOs rescuing migrants at sea.

https://t.co/FpKNyuUWbD",2022-09-20 13:33:00+00:00
InfoMigrants,"The state interior minister of North Rhine-Westphalia (🇩🇪), Herbert Reul, has voiced doubts about a police operation in Dortmund that led to the death of a 16-year-old Senegalese at the beginning of August.

The case is being investigated by prosecutors. 

https://t.co/BWjOonR2e6",2022-09-20 12:22:00+00:00
InfoMigrants,"Greece's Minister of Migration and Asylum Notis Mitarachi has called on his European counterparts once more to provide a European model to combat human trafficking that creates ""a better border protection mechanism"".

https://t.co/VfWenD6bqb",2022-09-20 11:07:00+00:00
InfoMigrants,"📷 ""Little Amal"", the 12-foot-tall puppet that represents a Syrian refugee girl, is currently on tour in New York. There she is taking part in musical and theatrical events to raise awareness of the child refugee situation. 

In 2021, Amal traveled through 12 countries in Europe. https://t.co/4ITU0vGo4o",2022-09-20 10:00:16+00:00
InfoMigrants,"Police in the Bavarian towns of Waldmünchen and Furth im Wald on the German-Czech border discovered 23 refugees from Syria in a forest, according to federal police information from Friday. 

Police said they were abandoned there by smugglers.

https://t.co/bAOo50ZomT",2022-09-19 16:35:00+00:00
InfoMigrants,"📷 A migrant mother from Syria cries as she hugs her child after being rescued by Spanish NGO Open Arms lifeguards during an operation off Tunisia, on Saturday. 

59 migrants from Syria, Egypt, Sudan and Eritrea - 10 of them minors - were rescued by Open Arms from an oil rig. https://t.co/wfuS2dcnbs",2022-09-19 16:08:00+00:00
InfoMigrants,"Germany's refugee admission program for Afghanistan is designed to accommodate vulnerable groups such as human rights defenders, journalists, and activists. 

Aid groups have slammed it as  ""extremely questionable in terms of organization and content.""

https://t.co/Pc4MmLemab",2022-09-19 15:00:03+00:00
InfoMigrants,"The Turkish coast guard has said it recovered a total of six migrant bodies in the Aegean Sea. 

Rescue operations are ongoing for one missing person off the coast of Izmir.

https://t.co/EYMXc8mMjQ",2022-09-19 14:14:00+00:00
InfoMigrants,"Germany is sorely lacking in affordable apartments, and refugees remain largely overrepresented among those without private housing. 

People who have applied for or received asylum earn on average 43% less than the average German salary.

https://t.co/r8fmnp0wyH",2022-09-19 13:22:00+00:00
InfoMigrants,"RT @IOM_Libya: If you're a migrant in distress and in need of information and Assistance, you can contact IOM's Libya teams in:

Tripoli:…",2022-09-19 12:48:39+00:00
InfoMigrants,"Open Arms and Sea-Watch have rescued and brought ashore more than 800 migrants over the weekend. 

Among them was a group of 59 people picked up from an oil rig. There was one corpse among them. 

The ships are waiting to be assigned a port.

https://t.co/H7NGdXgd9L",2022-09-19 12:15:03+00:00
InfoMigrants,"A refurbished space in Corsico, Italy, will host some 20 refugees.

The project is part of a wider campaign promoted by IKEA Italia ""Un posto da chiamare casa"" (A place to call home).

https://t.co/ebozk5TJyA",2022-09-19 09:55:00+00:00
InfoMigrants,RT @InfoMigrants: Physical violence at the hands of border police – usually during pushbacks – is the most common form of violence experien…,2022-09-19 09:26:54+00:00
InfoMigrants,"A report published by seven NGOs (incl. Danish Refugee Council, Norwegian Regugee Council, International Rescue Committee) has denounced that five years after the conflict in Iraq, up to one million displaced Iraqis don't have essential identity papers.

https://t.co/dPBMkuK2LN",2022-09-19 08:47:56+00:00
InfoMigrants,"Oxfam has highlighted in a new report a dramatic increase in famine in areas severely affected by climate change. 

Global warming is bringing more extreme weather events to some of the poorest parts of the planet, which could fuel new migration patterns.

https://t.co/3dz4RY6kYT",2022-09-19 07:12:00+00:00
InfoMigrants,"The list of successful migrant-led German startups is long. 

Yet many continue to face structural barriers, including discrimination from authorities, investors and financial institutions. 
https://t.co/FKSAVSoYJX",2022-09-18 15:26:00+00:00
InfoMigrants,"📷 A migrant hands a baby to a lifeguard from the Spanish NGO Open Arms during a rescue operation in the Mediterranean Sea on Thursday, September 15. 

Photos: AP Photo/Petros Karadjias https://t.co/8KuVHvBM2h",2022-09-18 13:27:00+00:00
InfoMigrants,"The nationalist Sweden Democrats party gained ~20% of the vote in Sweden's national elections. 

Many believe the success of the SD reflects disillusionment with the traditional parties and an electorate that is increasingly less tolerant towards migrants.
https://t.co/Zr9kyCnb07",2022-09-18 11:46:00+00:00
InfoMigrants,"Physical violence at the hands of border police – usually during pushbacks – is the most common form of violence experienced by migrant and refugee children on the Balkan Route, according to a @SaveChildrenEU report. 
https://t.co/UvCj702Orb",2022-09-18 07:52:00+00:00
InfoMigrants,"""Out of 30 or 40 requests sent, we only got one positive response to make a visit.""

Many refugees in Germany are struggling to find an apartment. 

We spoke to an Afghan family living in Munich – one of the most expensive cities – about their experience:
https://t.co/NOFP6qqCWJ",2022-09-17 15:52:00+00:00
InfoMigrants,"When we reported on Greece's plan to introduce a 5-year seasonal worker visa for Bangladeshi nationals, we got many questions about working in Greece. 

This article aims to answer them:
https://t.co/9EiKkWFPr4",2022-09-17 12:38:00+00:00
InfoMigrants,"Spanish authorities frequently expell people back to Morocco without giving them the opportunity to ask for asylum in Ceuta or Melilla .

UN experts have expressed concern but the European Court of Human Rights says 'hot returns' are not illegal.
https://t.co/5NjurxfqRl",2022-09-17 10:06:00+00:00
InfoMigrants,🔵CORRECTION: The port of #Taranto is not located on the island of Sicily but on the Italian mainland. In the southern Apulia region to be exact.,2022-09-16 16:23:27+00:00
InfoMigrants,"A German charity has called for the dismissal of the trial #ElHiblu3 against 3 young migrants accused of terrorism in Malta. 

The migrants from Guinea and Ivory Coast were rescued in the Mediterranean in 2019 by a freighter, which brought them to Malta.

https://t.co/VIql6lzhPs",2022-09-16 15:49:00+00:00
InfoMigrants,"A group of 129 people rescued at sea by the #SEAEYE4 has been brought ashore in the port of Taranto on the island of Sicily. 

Three other private rescue vessels are currently in the Central Mediterranean with rescued migrants on board.

https://t.co/mefnOsa8l2",2022-09-16 14:42:30+00:00
InfoMigrants,"North Macedonian authorities have reportedly detained a group of 142 migrants after they crossed the border from Greece. 

Police said the detainees were mostly from Syria and Pakistan. They were taken to a shelter pending deportation to Greece. 

https://t.co/TMW4LP9auG",2022-09-16 13:33:30+00:00
InfoMigrants,"Italian police stopped and apprehended three Egyptian nationals in Catania, Sicily, on charges of smuggling a boat with 285 migrants on board which arrived in Italy on 31 August.

https://t.co/BIh6EfFhJw",2022-09-16 12:14:00+00:00
InfoMigrants,"Greece's migration minister, Notis Mitarachi, says that Athens is ready to stop Turkey sending any ""refugee caravans"" from their neighboring country into Greece as tensions continue between the two nations over migration issues.

https://t.co/xx715kGq7H",2022-09-16 11:22:00+00:00
InfoMigrants,"Why are there so many people who try their luck in reaching UK?

Olivier Cahn, a specialist in law and migration, spoke to InfoMigrants about the recent spike in Channel crossings and what UK's migration policy might look like under Liz Truss as new PM. 

https://t.co/eHWmfadfH7",2022-09-16 09:55:00+00:00
InfoMigrants,"Five alleged smugglers have been arrested in Rome and Brussels for their role in bringing migrants from Turkey to Europe on private jets. Two others are reported to still be on the run.

https://t.co/HqgfkLOa7x",2022-09-16 09:11:10+00:00
InfoMigrants,"Five children and a woman have reportedly drowned in the Aegean Sea, while five people remain missing. 

Turkish authorities have accused Greek officials of pushing the migrants back towards Turkey. 
https://t.co/jAkRfTSzPm",2022-09-15 15:31:59+00:00
InfoMigrants,"📷 The Italian coast guard rescued  ~380 migrants and refugees from a fishing boat off Calabria on Wednesday. 

Four were reportedly taken to nearby Roccella Jonica for urgent medical treatment (🖼️).

The others were brought to Crotone, a larger city further north in Calabria. https://t.co/AhgwmhNbXW",2022-09-15 14:20:59+00:00
InfoMigrants,"What are the enrollment rates of refugee children?

68% in primary schools 
37% in secondary schools

That's according to a new UN @Refugees report looking at 10+ million children in 40+ countries in the 2020-2021 academic year. 
https://t.co/wV83xJ1ziA",2022-09-15 13:19:00+00:00
InfoMigrants,"Nearly 1/4th of start-up founders in Germany have a migration background, according to study. 

But key challenges, especially in the areas of collaboration, financing and growth, continue to hold many migrant entrepeneurs back. 
https://t.co/czEtfr4b3Q",2022-09-15 12:27:46+00:00
InfoMigrants,"At least 745 migrants and refugees arrived on the southern Italian island of Lampedusa on Tuesday and Wednesday.

Italian coast guards also rescued more than 380 people from a fishing boats adrift off the coast of the southern region of Calabria.
https://t.co/bDhGoS2Fh9",2022-09-15 11:10:22+00:00
InfoMigrants,"In the German state of Berlin, Muslims ""are confronted with entry barriers, exclusionary practices and structural discrimination,"" an official expert commission has found. 
https://t.co/WUiTRzk8zZ",2022-09-15 08:52:54+00:00
InfoMigrants,"RT @InfoMigrants: A project by the Sienos Group, a Lithuanian civil society organization, helps detained asylum seekers to create art as a…",2022-09-15 08:09:38+00:00
InfoMigrants,"In Germany, many refugees are struggling to move from reception centers into individual housing, as the housing market is saturated.

We meet with one Afghan family trying to find an apartment in Munich, the city with the highest average rent in Germany. 
https://t.co/uKezuHQzKO",2022-09-14 16:28:00+00:00
InfoMigrants,"Children hoping to reach Western Europe via the Balkans are frequently subjected to violence, according to a new report published by the NGO @SaveChildrenEU. 

Border police and smugglers are the most common perpetrators, but not the only ones. 
https://t.co/I2u3YlyOyX",2022-09-14 15:31:00+00:00
InfoMigrants,"There is growing concern that Germany will soon be unable to accommodate the increasing number of refugees and asylum seekers.

That's due to a record number of asylum seeker arrivals: ~1 million from Ukraine, 115,000 from other countries since Jan 2022.
https://t.co/OQTtVwngN9",2022-09-14 14:38:19+00:00
InfoMigrants,"There are 6.2 million migrants and refugees in East Africa and the Horn of Africa. Just over 50% of them are women and girls. 

Uganda, Kenya and Ethiopia all host more than one million foreign citizens. 

That's according to a recent IOM report. 
https://t.co/bcCIedALpX",2022-09-14 10:59:30+00:00
InfoMigrants,"More than 21,000 Tunisians have tried to cross the Mediterranean to Europe so far this year. 

At least 8,000 of them were turned back or died at sea.
https://t.co/JN7C7t2Srd",2022-09-14 10:03:17+00:00
InfoMigrants,"Following several rescue operations in the Central Mediterranean, the #Humanity1 reportedly has 415 migrants and refugees on board. https://t.co/lr4s3IwjhX",2022-09-14 08:34:25+00:00
InfoMigrants,"A young woman was reportedly shot dead by Moroccan police as she was about to board a migrant boat headed for the #CanaryIslands .

According to Helena Maleno from the NGO Caminando Fronteras,  ""Moroccan authorities opened fire on the migrants.""

https://t.co/8hCqbo8Sf1",2022-09-13 16:33:00+00:00
InfoMigrants,"Hundreds of Uber Eats riders from Africa, many without French work permits, demonstrated in Paris on Monday after the company kicked 2,500 accounts off its restaurant delivery platform that allegedly used fake identities.

https://t.co/7LvKaFJ7Eo",2022-09-13 15:56:00+00:00
InfoMigrants,"A project by the Sienos Group, a Lithuanian civil society organization, helps detained asylum seekers to create art as a way of improving their mental health. 

We spoke to journalist @higabyramirez who visited these centers with the Sienos Group.

https://t.co/yy9ZYgApxB",2022-09-13 14:55:00+00:00
InfoMigrants,"A 23-year-old Ivorian man was expelled from Spain and sent to Morocco after reaching the Canary Islands on a boat two months ago.

NGOs have denounced the move. 

https://t.co/wMfbr32EcR
https://t.co/wMfbr32EcR",2022-09-13 13:44:00+00:00
InfoMigrants,"Lured by smugglers, Mohammad Jahir came to Greece four years ago to work at a factory. He ended up working as a poorly paid day laborer and still has no legal documents. Report by @arafatul https://t.co/XprFuO6e6j",2022-09-13 12:34:00+00:00
InfoMigrants,"In the first 8 months of 2022, the EU border agency Frontex has recorded nearly 188,200 irregular entries at the external borders of the EU, the highest number since 2016.

The Western Balkan and Central Mediterranean routes remained the most active.

https://t.co/2b9IkujMvX",2022-09-13 11:44:00+00:00
InfoMigrants,"6 people, including 2 babies, died of dehydration on a migrant boat that arrived on Monday in the port of Pozzallo, Sicily. 

The survivors were in a severe state of dehydration and appeared to have excessive skin flaking, the mayor of Pozzallo said.

https://t.co/BBPLAd17Eh",2022-09-13 10:15:00+00:00
InfoMigrants,"According to a report by two UN agencies, the number of people in forced labor or marriages increased by 10 million between 2016 and 2021. 

Climate change and the coronavirus pandemic are contributing factors.

https://t.co/UHfGx6Cyrp",2022-09-13 09:06:30+00:00
InfoMigrants,"Ahead of Italy's parliamentary elections on September 25, the UN refugee agency UNHCR has sent the leaders of Italian political parties 12 recommendations for refugee protection in the country. 

https://t.co/7qPbL5RDIJ",2022-09-13 07:00:02+00:00
InfoMigrants,"📷 Migrants arrive at the asylum application center in Ter Apel, Netherlands, which has been overcrowded for months. 

Since Saturday, asylum seekers who cannot be accommodated at Ter Apel are transfered to the village of Zoutkamp, where emergency shelters have been set up. https://t.co/cY2II0mfRa",2022-09-12 16:22:30+00:00
InfoMigrants,"A group of Syrian refugees in Turkey is planning to form a caravan to reach the European Union. 

The organizers say Syrians are faced with discrimination and racism in Turkey and appealed to international organizations to facilitate the crossing.

https://t.co/wKW8gwGAkO",2022-09-12 15:59:00+00:00
InfoMigrants,"Denmark and Rwanda have signed a declaration on the possible transfer of around 1,000 asylum seekers be sent to the East African country per year.

Denmark has been criticized for having one of Europe’s harshest stances on asylum and immigration

https://t.co/5NHAlLi99B",2022-09-12 14:55:00+00:00
InfoMigrants,"Humanitarian ships (#SeaWatch3 #Humanity1 #SeaEye4) in the Mediterranean Sea have rescued nearly 300 migrants in the last few days. 

The vessels are waiting for permission to bring the migrants – some of them injured – to safety.

https://t.co/zIl6dRRUkW",2022-09-12 13:36:06+00:00
InfoMigrants,"An NGO has reported an increase in violence and abuse against migrants trying to enter Serbia from Hungary. 

A young Moroccan man said that he had been beaten by border police who shaved a cross into his hair prior to sending him back to Serbia. 

https://t.co/Y2STNfZQzA",2022-09-12 12:21:00+00:00
InfoMigrants,"Update: The Tunisian coast guard on Saturday night recovered five more bodies from a shipwreck last week, bringing the total death toll to 11.

14 migrants who had also been on the overcrowded boat were rescued when it sank off Chebba on September 6.

https://t.co/Dvj6RgVSEW",2022-09-12 10:50:00+00:00
InfoMigrants,"Anti-gay and transgender legislation in Hungary have sparked condemnation of Viktor Orban's government and prompted LGBTQ individuals to leave the country. Some of them have made their way to Berlin.

A report.

https://t.co/78QSJNvTvS",2022-09-12 09:55:00+00:00
InfoMigrants,"The head of the European Parliament has expressed concern at the growing number of migrants arriving in Cyprus. Irregular migrants make up more than 5% of the Cypriot population – a record in the EU.

https://t.co/zRjOJ8UBen",2022-09-12 08:28:35+00:00
InfoMigrants,"Gernany wants to reform its visa rules – to make it easier for qualified workers to move there. 

The government wants to pass a new law by the end of the year. 

Here's what you need to know about the proposal that the labor minister has made: 
https://t.co/64ti10AVWv",2022-09-11 15:57:00+00:00
InfoMigrants,"We recently reported on Greece's plan to introduce a 5-year seasonal worker visa for Bangladeshi nationals. 

In response, we got a lot of questions about working in Greece. 

Here are some answers:
https://t.co/FmQxcsTaXG",2022-09-11 13:01:00+00:00
InfoMigrants,"He fled the DRC after receiving death threats. 

He tried to reach Spain via a tiny enclave on the Moroccan coast, but was pushed back.

When he set off on the Atlantic Route, the boat lost its motor. He thought he was going to die.

This is Serge's story:
https://t.co/HoUrbwY4g5",2022-09-11 08:32:00+00:00
InfoMigrants,"Thousands of migrants and refugees go missing while trying to reach Europe. 

We asked an expert from the Red Cross what migrants can do to make sure do not lose contact with their families, and what their relatives can do if they go missing. 
https://t.co/9TgNEN5hgH",2022-09-10 22:51:00+00:00
InfoMigrants,"Spain's practice of pushing back migrants from its North African enclaves to Morocco is controversial.

But according to the European Court of Human Rights, pushbacks at Europe's land borders ('hot returns') do not necessarily violate human rights law.
https://t.co/5Njurxx1IT",2022-09-10 15:09:00+00:00
InfoMigrants,"More and more Nigerians are trying to emigrate to Europe and North America. 

There were 1.7 million international migrants from Nigeria in 2020, according to the UN. 

A decade earlier, the figure stood at 990,000.
https://t.co/50cyddzBug",2022-09-10 12:47:00+00:00
InfoMigrants,"Around 30,000 Bangladeshi migrants live in Greece. About half of them are undocumented. Street food vendor Bailey is one of them. She's hoping that the government's plans to regularize thousands of  🇧🇩 migrants will allow her to see her husband and two children back home again. https://t.co/dGbw0jMAt9",2022-09-10 10:38:00+00:00
InfoMigrants,"📷 These pictures were taken at a makeshift camp in Loon-Plage this week.

Many migrants and refugees travel to the coast of northern France in hopes of reaching England by crossing the Channel, ending up in squalid tent settlements like this. https://t.co/MhowQqcWsE",2022-09-10 07:53:00+00:00
InfoMigrants,"The European Court of Justice has ruled that a third-country national who holds a residence permit as a family member of an EU citizen can obtain long-term resident status. 

The case involved a Ghanaian mother and her son, who has Dutch nationality.
https://t.co/74cnp0cIVP",2022-09-09 16:07:47+00:00
InfoMigrants,"On the same day the Tunisian authorities recovered the three bodies, the mothers of disappeared migrants gathered to demand the truth about their sons who have been missing for years, in some cases a decade...
https://t.co/msxuheMcgX",2022-09-09 13:36:38+00:00
InfoMigrants,"📷 In Athens, residents and their allies held another protest against the closure of the Eleonas camp yesterday. 

The government has been gradually moving people to other camps – usually more remote, often closed – and plans to completely close the camp by the end of the year. https://t.co/Pf4vv96zTb",2022-09-09 12:41:57+00:00
InfoMigrants,"At least 8 migrants have been confirmed dead, another 15 have been declared as missing following a boat sinking off Tunisia. 

The migrants were trying to cross the Mediterranean Sea to Europe. 
https://t.co/GkjHlgvI7F",2022-09-09 11:25:19+00:00
InfoMigrants,"In August, 38 migrants and refugees were picked up by Greek authorities from an islet in the Evros, following a weeks-long ordeal. 

An investigation suggests that Greece could have acted much sooner, given its EU-funded surveillance system in the region.
https://t.co/xN1pqaJ2tk",2022-09-09 10:04:58+00:00
InfoMigrants,"A young Iraqi man became the latest victim of violence at a migrant camp in northern France. 

He was shot in the head and rushed to hospital. 

Rival smugglers are believed to be behind several shootings that injured at least 11 people since late August. 
https://t.co/VPHc3eXaLG",2022-09-09 09:12:00+00:00
InfoMigrants,"After our interview with Greece's migration minister about a 5-year seasonal worker visa scheme for Bangladeshi nationals, we got a lot of questions. 

This article provides some answers:
https://t.co/FmQxcsBA68",2022-09-09 08:14:16+00:00
InfoMigrants,"RT @dwnews: As Sweden heads to the polls, the rise of far-right, gang crime, and a strict immigration policy are among the voters' main con…",2022-09-09 07:52:20+00:00
InfoMigrants,RT @RefugeesCE: ⚠️Reminder⚠️ https://t.co/Tka3y0W4CV,2022-09-09 00:57:52+00:00
InfoMigrants,"The death of a Syrian refugee at a detention facility in Lebanon has caused outrage after photos and video allegedly showing his dead body riddled with wounds surfaced. 

Now, @amnesty is demanding a civilian trial against his alleged torturers. 
https://t.co/JAX97LDxkc",2022-09-08 16:25:30+00:00
InfoMigrants,"Vincent Cochetel has apologized for a controversial tweet criticizing the mothers of migrants lost or perished in the Mediterranean. 
https://t.co/XYjvyxTtQV",2022-09-08 15:23:30+00:00
InfoMigrants,"Swiss police discovered 23 refugees in a van coming from northern Italy. They were crowded into the back without safety measures or windows.  

The driver has been arrested.
https://t.co/ng6rvHVd68",2022-09-08 14:23:56+00:00
InfoMigrants,"61 migrants have reached the Greek island of Crete after being rescued from a leaking boat by a cargo vessel.

At least one child travelling with the group has died. 
https://t.co/nJmhZgbb3O",2022-09-08 12:46:47+00:00
InfoMigrants,"Many migrants and refugees go missing while attempting to reach Europe. 

We asked an expert from the Red Cross what relatives can do to find missing loved ones, and what migrants can do to make sure do not lose contact with their families.
https://t.co/9TgNENmSFh",2022-09-08 11:50:30+00:00
InfoMigrants,"The #GeoBarents has landed in Taranto, southern Italy, to disembark 267 people rescued over the last week. 

Meanwhile, the #Humanity1 currently has 111 rescued migrants and refugees on board, and the #SeaEye4 more than 70.
https://t.co/NqyEEInyaZ",2022-09-08 10:45:39+00:00
InfoMigrants,"Germany's government wants foreigners to be allowed to move there if they fulfill at least 3 of these criteria:
1) university degree or professional qualification
2) 3+ years work experience 
3) Language skill or previous residence in Germany
4) Aged &lt;35 
https://t.co/qoMJdCg2dj",2022-09-08 09:52:04+00:00
InfoMigrants,"A video showing a 15-year-old refugee boy in Libya being abused by kidnappers has caused widespread alarm.

It has brought renewed attention to how abuse, torture, sexual violence and killings of migrants are rampant in the North African nation. 
https://t.co/qfQsRcKTif",2022-09-08 08:15:25+00:00
InfoMigrants,"📷 This group of people thought to be migrants or refugees arrived in Dover, England, yesterday. 

26,000+ migrants and refugees have crossed the English Channel so far this year. That's almost as many as in all of 2021. https://t.co/uTy5ed4DUt",2022-09-07 16:07:30+00:00
InfoMigrants,"Nearly 120 Yazidis have been camped outside a migrant camp near Serres, northern Greece, for nearly two weeks pleading to be let in.

Greek authorities say the facility is full. The camp houses around 1,000 people, including 700 Yazidis.
https://t.co/ng9BMs9lr3",2022-09-07 14:52:30+00:00
InfoMigrants,"Bulgaria has seen a sharp rise this year in the number of migrants and refugees who arrived irregularly, according to border police. 

So far this year, about 85,000 people arrived from Turkey – more than double the figure for the whole of 2021. 
https://t.co/iVzaYeIHly",2022-09-07 13:46:54+00:00
InfoMigrants,"More and more people are trying to emigrate from Nigeria to Europe and North America. 

Nigerians even have a word for leaving their country due to economic hardship: 'Japa'. 
https://t.co/50cyddzBug",2022-09-07 11:24:30+00:00
